InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
575502,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-11-10 10:10:00,2.89,16700.0,United Kingdom,34.68
571183,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-10-14 11:08:00,1.25,14796.0,United Kingdom,5.0
547359,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-03-22 12:27:00,1.95,15719.0,United Kingdom,3.9
562341,22630,DOLLY GIRL LUNCH BOX,2,2011-08-04 12:13:00,1.95,15005.0,United Kingdom,3.9
571743,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-10-19 10:38:00,2.89,15853.0,United Kingdom,5.78
549431,21626,VINTAGE UNION JACK PENNANT,3,2011-04-08 12:17:00,1.95,15874.0,United Kingdom,5.85
576638,21833,CAMOUFLAGE LED TORCH,12,2011-11-16 09:35:00,1.69,13890.0,United Kingdom,20.28
558863,15036,ASSORTED COLOURS SILK FAN,24,2011-07-04 12:28:00,0.83,17243.0,United Kingdom,19.92
579456,22585,PACK OF 6 BIRDY GIFT TAGS,2,2011-11-29 14:20:00,1.25,13428.0,United Kingdom,2.5
575117,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2011-11-08 14:22:00,1.25,12748.0,United Kingdom,1.25
545288,21669,BLUE STRIPE CERAMIC DRAWER KNOB,96,2011-03-01 11:48:00,1.06,15311.0,United Kingdom,101.76
563720,21671,RED SPOT CERAMIC DRAWER KNOB,2,2011-08-18 16:24:00,1.25,15867.0,United Kingdom,2.5
573143,23346,SPACEBOY BEAKER,12,2011-10-27 17:56:00,1.25,13098.0,United Kingdom,15.0
543806,82582,AREA PATROLLED METAL SIGN,2,2011-02-13 12:48:00,2.1,17085.0,United Kingdom,4.2
574722,22095,LADS ONLY TISSUE BOX,5,2011-11-06 14:45:00,0.39,14502.0,United Kingdom,1.95
563585,23321,SMALL WHITE HEART OF WICKER,2,2011-08-17 17:01:00,1.65,17070.0,United Kingdom,3.3
536425,22637,PIGGY BANK RETROSPOT ,12,2010-12-01 12:08:00,2.55,13758.0,United Kingdom,30.6
575186,23225,CHERUB HEART DECORATION SILVER ,12,2011-11-09 09:01:00,0.83,17611.0,United Kingdom,9.96
562450,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,2011-08-05 08:40:00,4.95,12562.0,France,59.400000000000006
551731,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2011-05-04 09:57:00,0.85,14307.0,United Kingdom,10.2
566433,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-12 14:54:00,2.08,16839.0,United Kingdom,20.8
552948,22960,JAM MAKING SET WITH JARS,6,2011-05-12 11:59:00,4.25,18136.0,United Kingdom,25.5
553351,85099F,JUMBO BAG STRAWBERRY,2,2011-05-16 13:35:00,2.08,18118.0,United Kingdom,4.16
543123,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-02-03 14:08:00,1.95,18178.0,United Kingdom,19.5
552823,84378,SET OF 3 HEART COOKIE CUTTERS,3,2011-05-11 13:06:00,1.25,14731.0,United Kingdom,3.75
579790,POST,POSTAGE,2,2011-11-30 15:38:00,28.0,12784.0,Portugal,56.0
571653,23511,EMBROIDERED RIBBON REEL EMILY ,6,2011-10-18 12:17:00,1.79,14298.0,United Kingdom,10.74
577690,21821,GLITTER STAR GARLAND WITH BELLS ,6,2011-11-21 11:34:00,3.75,12856.0,United Kingdom,22.5
558237,47566,PARTY BUNTING,1,2011-06-27 15:04:00,4.95,12867.0,United Kingdom,4.95
576092,22066,LOVE HEART TRINKET POT,48,2011-11-14 09:00:00,0.39,18263.0,United Kingdom,18.72
571183,37448,CERAMIC CAKE DESIGN SPOTTED MUG,6,2011-10-14 11:08:00,1.49,14796.0,United Kingdom,8.94
571441,23221,REINDEER HEART DECORATION SILVER,1,2011-10-17 13:31:00,1.63,14096.0,United Kingdom,1.63
549835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-04-12 13:24:00,2.55,17511.0,United Kingdom,81.6
543555,48187,DOORMAT NEW ENGLAND,4,2011-02-10 10:18:00,7.95,17686.0,United Kingdom,31.8
580125,22635,CHILDS BREAKFAST SET DOLLY GIRL ,8,2011-12-01 17:16:00,8.5,13089.0,United Kingdom,68.0
556247,23127,FELTCRAFT GIRL NICOLE KIT,3,2011-06-09 16:16:00,4.95,15058.0,United Kingdom,14.85
569568,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-10-05 09:57:00,2.55,12700.0,France,15.3
541139,22132,RED LOVE HEART SHAPE CUP,12,2011-01-14 11:05:00,0.85,15213.0,United Kingdom,10.2
543354,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-02-07 13:50:00,4.95,13458.0,United Kingdom,14.85
566976,23390,DOLLY GIRL MINI BACKPACK,4,2011-09-16 09:27:00,4.15,15382.0,United Kingdom,16.6
541854,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2011-01-23 14:58:00,3.75,18283.0,United Kingdom,3.75
547243,22983,CARD BILLBOARD FONT,12,2011-03-21 16:59:00,0.42,17231.0,United Kingdom,5.04
547098,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2011-03-21 10:13:00,0.85,16384.0,United Kingdom,10.2
572061,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-10-20 12:53:00,0.85,12474.0,Germany,8.5
536987,20685,DOORMAT RED RETROSPOT,2,2010-12-03 14:54:00,7.95,17198.0,United Kingdom,15.9
559986,20676,RED RETROSPOT BOWL,8,2011-07-14 11:47:00,1.25,15256.0,United Kingdom,10.0
560861,85049E,SCANDINAVIAN REDS RIBBONS,3,2011-07-21 13:37:00,1.25,17660.0,United Kingdom,3.75
580559,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-12-05 10:24:00,2.95,15628.0,United Kingdom,35.400000000000006
577095,22468,BABUSHKA LIGHTS STRING OF 10,1,2011-11-17 16:39:00,6.75,15867.0,United Kingdom,6.75
548968,21175,GIN + TONIC DIET METAL SIGN,24,2011-04-05 10:58:00,2.55,12744.0,Singapore,61.2
555488,22469,HEART OF WICKER SMALL,4,2011-06-03 13:43:00,1.65,16942.0,United Kingdom,6.6
547815,22716,CARD CIRCUS PARADE,12,2011-03-25 14:19:00,0.42,13520.0,Switzerland,5.04
542412,22625,RED KITCHEN SCALES,1,2011-01-27 16:49:00,8.5,16725.0,United Kingdom,8.5
564635,20725,LUNCH BAG RED RETROSPOT,10,2011-08-26 12:41:00,1.65,15615.0,United Kingdom,16.5
575086,23034,DRAWER KNOB CERAMIC BLACK,24,2011-11-08 13:52:00,1.45,16618.0,United Kingdom,34.8
544467,21314,SMALL GLASS HEART TRINKET POT,1,2011-02-20 15:51:00,2.1,14502.0,United Kingdom,2.1
578343,23206,LUNCH BAG APPLE DESIGN,20,2011-11-24 09:21:00,1.65,13277.0,United Kingdom,33.0
562965,20728,LUNCH BAG CARS BLUE,30,2011-08-11 10:45:00,1.65,18226.0,United Kingdom,49.5
566962,21931,JUMBO STORAGE BAG SUKI,3,2011-09-15 17:07:00,2.08,16764.0,United Kingdom,6.24
560180,85032C,CURIOUS IMAGES GIFT WRAP SET,12,2011-07-15 11:38:00,0.65,14640.0,United Kingdom,7.800000000000001
537386,22119,PEACE WOODEN BLOCK LETTERS,3,2010-12-06 13:32:00,6.95,14911.0,EIRE,20.85
548160,16237,SLEEPING CAT ERASERS,60,2011-03-29 13:33:00,0.21,16253.0,United Kingdom,12.6
540859,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,3,2011-01-12 10:58:00,1.65,17965.0,United Kingdom,4.949999999999999
543397,16011,ANIMAL STICKERS,24,2011-02-08 10:32:00,0.21,17859.0,United Kingdom,5.04
575329,82552,WASHROOM METAL SIGN,2,2011-11-09 13:50:00,1.45,17038.0,United Kingdom,2.9
546850,22716,CARD CIRCUS PARADE,12,2011-03-17 13:20:00,0.42,13268.0,United Kingdom,5.04
564747,21718,RED METAL BEACH SPADE ,4,2011-08-28 16:09:00,1.25,14869.0,United Kingdom,5.0
572303,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-10-23 14:56:00,1.45,18109.0,United Kingdom,2.9
573576,21991,BOHEMIAN COLLAGE STATIONERY SET,2,2011-10-31 14:09:00,2.46,14096.0,United Kingdom,4.92
565316,21213,PACK OF 72 SKULL CAKE CASES,24,2011-09-02 12:52:00,0.55,15628.0,United Kingdom,13.2
539185,22472,TV DINNER TRAY DOLLY GIRL,1,2010-12-16 11:53:00,4.95,16470.0,United Kingdom,4.95
548714,21156,RETROSPOT CHILDRENS APRON,1,2011-04-03 15:07:00,1.95,17337.0,United Kingdom,1.95
562346,23263,SET OF 3 WOODEN HEART DECORATIONS,24,2011-08-04 12:14:00,1.25,16187.0,United Kingdom,30.0
541980,22066,LOVE HEART TRINKET POT,12,2011-01-24 15:09:00,1.45,12421.0,Spain,17.4
575975,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-11-13 13:18:00,1.65,13536.0,United Kingdom,19.8
573775,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,2011-11-01 10:30:00,2.55,13881.0,United Kingdom,81.6
549056,22501,PICNIC BASKET WICKER LARGE,2,2011-04-06 10:40:00,9.95,15917.0,United Kingdom,19.9
559535,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-07-10 12:16:00,1.69,17841.0,United Kingdom,1.69
563071,22960,JAM MAKING SET WITH JARS,6,2011-08-11 15:43:00,4.25,17633.0,United Kingdom,25.5
541509,22469,HEART OF WICKER SMALL,1,2011-01-18 16:31:00,1.65,13263.0,United Kingdom,1.65
580771,21810,CHRISTMAS HANGING STAR WITH BELL,12,2011-12-06 10:58:00,0.39,16015.0,United Kingdom,4.68
568537,22423,REGENCY CAKESTAND 3 TIER,40,2011-09-27 14:04:00,10.95,15061.0,United Kingdom,438.0
571294,22571,ROCKING HORSE RED CHRISTMAS ,2,2011-10-16 16:09:00,0.85,16987.0,United Kingdom,1.7
553576,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-05-18 10:29:00,1.65,14282.0,United Kingdom,16.5
543474,22113,GREY HEART HOT WATER BOTTLE,5,2011-02-08 15:09:00,3.75,14415.0,United Kingdom,18.75
560634,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-07-20 10:51:00,2.55,16133.0,United Kingdom,61.2
580615,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-12-05 12:05:00,1.25,16873.0,United Kingdom,15.0
569017,21498,RED RETROSPOT WRAP ,25,2011-09-30 09:22:00,0.42,13813.0,Germany,10.5
548259,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-03-30 11:12:00,7.95,14099.0,United Kingdom,7.95
553182,21905,MORE BUTTER METAL SIGN ,2,2011-05-15 12:21:00,2.1,17107.0,United Kingdom,4.2
569919,22950,36 DOILIES VINTAGE CHRISTMAS,24,2011-10-06 17:08:00,1.45,15300.0,United Kingdom,34.8
581352,23533,WALL ART GARDEN HAVEN ,1,2011-12-08 12:26:00,1.95,14698.0,United Kingdom,1.95
538626,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-13 12:57:00,2.95,17338.0,United Kingdom,11.8
553527,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-17 14:57:00,1.65,15123.0,United Kingdom,16.5
579142,22274,FELTCRAFT DOLL EMILY,1,2011-11-28 13:06:00,2.95,16744.0,United Kingdom,2.95
577485,22150,3 STRIPEY MICE FELTCRAFT,2,2011-11-20 11:56:00,1.95,16360.0,United Kingdom,3.9
579101,22029,SPACEBOY BIRTHDAY CARD,24,2011-11-28 11:27:00,0.42,16364.0,United Kingdom,10.08
569467,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-10-04 11:44:00,4.95,14291.0,United Kingdom,14.85
555558,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,6,2011-06-05 14:06:00,1.65,14159.0,United Kingdom,9.9
579145,23321,SMALL WHITE HEART OF WICKER,15,2011-11-28 13:13:00,1.65,14597.0,United Kingdom,24.75
541518,22556,PLASTERS IN TIN CIRCUS PARADE ,48,2011-01-19 09:05:00,1.65,12451.0,Switzerland,79.19999999999999
545575,21231,SWEETHEART CERAMIC TRINKET BOX,24,2011-03-03 18:28:00,1.25,13014.0,United Kingdom,30.0
564168,22384,LUNCH BAG PINK POLKADOT,4,2011-08-23 13:51:00,1.65,16794.0,United Kingdom,6.6
569768,84659A,WHITE TRAVEL ALARM CLOCK,12,2011-10-06 11:27:00,2.55,13078.0,United Kingdom,30.6
539654,51008,AFGHAN SLIPPER SOCK PAIR,80,2010-12-20 17:05:00,3.45,17340.0,United Kingdom,276.0
537258,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",1,2010-12-06 11:16:00,2.95,17227.0,United Kingdom,2.95
541670,22969,HOMEMADE JAM SCENTED CANDLES,120,2011-01-20 12:34:00,1.25,14911.0,EIRE,150.0
581415,21563,RED HEART SHAPE LOVE BUCKET ,24,2011-12-08 14:53:00,0.79,13269.0,United Kingdom,18.96
562999,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-11 11:51:00,1.65,15117.0,United Kingdom,16.5
579555,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6,2011-11-30 11:08:00,0.39,16241.0,United Kingdom,2.34
537646,21821,GLITTER STAR GARLAND WITH BELLS ,1,2010-12-07 15:39:00,3.75,17591.0,United Kingdom,3.75
555728,84212,"ASSORTED FLOWER COLOUR ""LEIS""",6,2011-06-06 16:41:00,0.65,17252.0,United Kingdom,3.9
575498,POST,POSTAGE,1,2011-11-10 09:52:00,18.0,12708.0,Germany,18.0
555240,21238,RED RETROSPOT CUP,4,2011-06-01 13:07:00,0.85,15039.0,United Kingdom,3.4
570797,15056N,EDWARDIAN PARASOL NATURAL,2,2011-10-12 12:24:00,5.95,15311.0,United Kingdom,11.9
579938,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-12-01 10:18:00,0.83,14146.0,United Kingdom,6.64
575117,22449,SILK PURSE BABUSHKA PINK,1,2011-11-08 14:22:00,3.35,12748.0,United Kingdom,3.35
560104,23207,LUNCH BAG ALPHABET DESIGN,1,2011-07-14 18:56:00,1.65,17921.0,United Kingdom,1.65
577469,22429,ENAMEL MEASURING JUG CREAM,1,2011-11-20 11:25:00,4.25,15009.0,United Kingdom,4.25
566851,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-09-15 12:16:00,4.25,15573.0,United Kingdom,17.0
557767,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-06-22 14:24:00,1.45,13089.0,United Kingdom,17.4
542058,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2011-01-25 11:59:00,1.25,15601.0,United Kingdom,30.0
556259,47566,PARTY BUNTING,4,2011-06-09 17:53:00,4.95,12721.0,France,19.8
573369,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-10-30 13:19:00,1.25,16049.0,United Kingdom,1.25
549118,22620,4 TRADITIONAL SPINNING TOPS,12,2011-04-06 13:18:00,1.45,14911.0,EIRE,17.4
578026,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-11-22 13:29:00,4.15,17659.0,United Kingdom,24.9
543478,21175,GIN + TONIC DIET METAL SIGN,48,2011-02-08 15:38:00,2.08,13798.0,United Kingdom,99.84
538652,21821,GLITTER STAR GARLAND WITH BELLS ,2,2010-12-13 15:12:00,3.75,17890.0,United Kingdom,7.5
580296,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2011-12-02 13:49:00,2.95,13780.0,United Kingdom,5.9
552269,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-05-08 11:52:00,5.95,16121.0,United Kingdom,11.9
580956,22654,DELUXE SEWING KIT ,1,2011-12-06 14:23:00,5.95,17841.0,United Kingdom,5.95
572314,23295,SET OF 12 MINI LOAF BAKING CASES,1,2011-10-23 15:59:00,0.83,17111.0,United Kingdom,0.83
560078,23298,SPOTTY BUNTING,6,2011-07-14 16:12:00,4.95,16040.0,United Kingdom,29.700000000000003
546378,21458,2 PICTURE BOOK EGGS EASTER BUNNY,12,2011-03-11 12:17:00,1.25,14329.0,United Kingdom,15.0
572741,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2011-10-25 15:47:00,2.55,14341.0,United Kingdom,15.3
554839,21888,BINGO SET,1,2011-05-26 17:15:00,3.75,14056.0,United Kingdom,3.75
565931,22630,DOLLY GIRL LUNCH BOX,12,2011-09-08 10:35:00,1.95,12683.0,France,23.4
561192,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-07-25 13:45:00,2.95,16033.0,United Kingdom,5.9
553657,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-05-18 11:28:00,0.85,14583.0,United Kingdom,0.85
574481,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-11-04 12:45:00,0.85,18022.0,United Kingdom,1.7
560824,20659,ECONOMY LUGGAGE TAG,12,2011-07-21 11:23:00,1.25,17935.0,United Kingdom,15.0
541238,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-01-16 10:42:00,3.95,16746.0,United Kingdom,3.95
564850,22651,GENTLEMAN SHIRT REPAIR KIT ,10,2011-08-30 16:43:00,0.85,17298.0,United Kingdom,8.5
547033,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-20 10:28:00,1.95,15898.0,United Kingdom,19.5
578533,23102,SILVER HEARTS TABLE DECORATION,6,2011-11-24 14:42:00,0.83,17767.0,United Kingdom,4.98
567879,22575,METAL MERRY CHRISTMAS WREATH,8,2011-09-22 14:53:00,1.95,16161.0,United Kingdom,15.6
558077,47590A,BLUE HAPPY BIRTHDAY BUNTING,12,2011-06-26 10:59:00,5.45,13408.0,United Kingdom,65.4
549718,85205B,PINK FELT EASTER RABBIT GARLAND,6,2011-04-11 15:03:00,2.55,13846.0,United Kingdom,15.3
570796,23202,JUMBO BAG VINTAGE LEAF,2,2011-10-12 12:19:00,2.08,16241.0,United Kingdom,4.16
539118,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-12-16 11:27:00,6.45,15563.0,United Kingdom,38.7
547063,22930,BAKING MOULD HEART MILK CHOCOLATE,2,2011-03-20 13:33:00,2.55,14769.0,United Kingdom,5.1
581399,22029,SPACEBOY BIRTHDAY CARD,12,2011-12-08 13:27:00,0.42,17528.0,United Kingdom,5.04
573320,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-10-30 10:29:00,2.55,15513.0,United Kingdom,61.2
546084,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-03-09 11:28:00,0.85,14112.0,United Kingdom,8.5
555548,21900,"KEY FOB , SHED",4,2011-06-05 13:16:00,0.65,17811.0,United Kingdom,2.6
541123,21915,RED  HARMONICA IN BOX ,12,2011-01-14 09:52:00,1.25,13385.0,United Kingdom,15.0
560125,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-07-15 10:44:00,4.25,18118.0,United Kingdom,4.25
557472,79321,CHILLI LIGHTS,12,2011-06-20 13:27:00,5.75,12432.0,Norway,69.0
568346,22031,BOTANICAL LAVENDER BIRTHDAY CARD,2,2011-09-26 15:28:00,0.83,14096.0,United Kingdom,1.66
563036,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-08-11 14:55:00,1.25,14868.0,United Kingdom,30.0
551270,72024U,LILAC VOTIVE CANDLE,24,2011-04-27 12:35:00,0.21,15891.0,United Kingdom,5.04
570887,23332,IVORY WICKER HEART LARGE,12,2011-10-13 10:25:00,1.65,17169.0,United Kingdom,19.8
556910,23202,JUMBO BAG VINTAGE LEAF,2,2011-06-15 13:25:00,2.08,12748.0,United Kingdom,4.16
545222,22854,CREAM SWEETHEART EGG HOLDER,4,2011-03-01 08:49:00,4.95,13880.0,United Kingdom,19.8
551294,21135,VICTORIAN  METAL POSTCARD SPRING,16,2011-04-27 14:43:00,1.69,13468.0,United Kingdom,27.04
557604,22513,DOORSTOP FOOTBALL DESIGN,1,2011-06-21 12:03:00,3.75,15039.0,United Kingdom,3.75
577302,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-11-18 12:57:00,2.55,17904.0,United Kingdom,2.55
561034,21902,"KEY FOB , FRONT  DOOR ",3,2011-07-24 11:45:00,0.65,15506.0,United Kingdom,1.95
559320,48173C,DOORMAT BLACK FLOCK ,1,2011-07-07 14:18:00,7.95,13208.0,United Kingdom,7.95
564090,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-08-23 09:53:00,4.15,17041.0,United Kingdom,24.9
555109,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-31 14:19:00,12.75,16023.0,United Kingdom,12.75
539281,21355,TOAST ITS - I LOVE YOU ,12,2010-12-16 15:45:00,1.25,18176.0,United Kingdom,15.0
557136,C2,CARRIAGE,1,2011-06-17 09:23:00,50.0,14911.0,EIRE,50.0
547803,22918,HERB MARKER PARSLEY,12,2011-03-25 13:23:00,0.65,13662.0,United Kingdom,7.800000000000001
546850,82580,BATHROOM METAL SIGN,7,2011-03-17 13:20:00,0.55,13268.0,United Kingdom,3.850000000000001
555936,22705,WRAP GREEN PEARS ,25,2011-06-08 09:16:00,0.42,12567.0,France,10.5
541480,84247L,FAWN AND MUSHROOM GREETING CARD,12,2011-01-18 12:05:00,0.42,12527.0,Germany,5.04
538636,21623,VINTAGE UNION JACK MEMOBOARD,2,2010-12-13 13:50:00,9.95,14639.0,United Kingdom,19.9
543810,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-02-13 14:16:00,7.95,13171.0,United Kingdom,7.95
549552,85049C,ROMANTIC PINKS RIBBONS ,2,2011-04-10 11:58:00,1.25,13508.0,United Kingdom,2.5
545683,22189,CREAM HEART CARD HOLDER,2,2011-03-06 11:50:00,3.95,14903.0,United Kingdom,7.9
562046,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-08-02 10:34:00,2.95,12378.0,Switzerland,17.700000000000003
539019,22150,3 STRIPEY MICE FELTCRAFT,2,2010-12-15 14:12:00,1.95,17551.0,United Kingdom,3.9
580956,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,10,2011-12-06 14:23:00,0.21,17841.0,United Kingdom,2.1
563613,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-08-18 08:49:00,1.25,12688.0,Israel,15.0
555742,22047,EMPIRE GIFT WRAP,25,2011-06-07 10:34:00,0.42,16949.0,United Kingdom,10.5
554617,22916,HERB MARKER THYME,1,2011-05-25 11:21:00,0.65,14593.0,United Kingdom,0.65
574741,21625,VINTAGE UNION JACK APRON,2,2011-11-06 16:13:00,6.95,15993.0,United Kingdom,13.9
544074,21171,BATHROOM METAL SIGN ,2,2011-02-15 14:49:00,1.45,14156.0,EIRE,2.9
579196,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-28 15:54:00,5.79,14096.0,United Kingdom,5.79
581125,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-12-07 12:41:00,3.75,14087.0,United Kingdom,3.75
578664,22952,60 CAKE CASES VINTAGE CHRISTMAS,4,2011-11-24 16:59:00,0.55,15910.0,United Kingdom,2.2
544299,21495,SKULLS AND CROSSBONES WRAP,25,2011-02-17 12:55:00,0.42,13178.0,United Kingdom,10.5
567104,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-09-16 13:33:00,1.25,15975.0,United Kingdom,15.0
574040,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-11-02 13:01:00,1.65,14974.0,United Kingdom,3.3
574034,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,2011-11-02 12:45:00,6.95,17841.0,United Kingdom,6.95
541253,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-01-16 13:51:00,2.1,17841.0,United Kingdom,2.1
570235,22589,CARDHOLDER GINGHAM STAR,2,2011-10-09 14:30:00,2.89,13193.0,United Kingdom,5.78
581578,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-12-09 12:16:00,1.25,12713.0,Germany,15.0
573863,22694,WICKER STAR ,12,2011-11-01 11:51:00,2.1,16825.0,United Kingdom,25.200000000000003
563369,22595,GINGHAM HEART DECORATION,12,2011-08-16 09:25:00,0.85,13394.0,United Kingdom,10.2
581019,79051A,SMOKEY GREY COLOUR GLASS,24,2011-12-07 10:11:00,0.29,14794.0,United Kingdom,6.959999999999999
566219,82600,NO SINGING METAL SIGN,12,2011-09-09 15:51:00,2.1,17426.0,United Kingdom,25.200000000000003
573509,22383,LUNCH BAG SUKI DESIGN ,10,2011-10-31 12:21:00,1.65,16169.0,United Kingdom,16.5
568208,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-25 15:35:00,2.49,12783.0,Portugal,14.94
571276,23151,ZINC SWEETHEART SOAP DISH,4,2011-10-16 12:30:00,2.49,14702.0,United Kingdom,9.96
565728,22469,HEART OF WICKER SMALL,12,2011-09-06 12:00:00,1.65,17716.0,United Kingdom,19.8
565845,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2011-09-07 12:21:00,2.08,14709.0,United Kingdom,41.6
569564,23233,WRAP POPPIES  DESIGN,25,2011-10-05 09:47:00,0.42,13989.0,United Kingdom,10.5
552654,82600,NO SINGING METAL SIGN,1,2011-05-10 14:20:00,2.1,15756.0,United Kingdom,2.1
566260,84991,60 TEATIME FAIRY CAKE CASES,120,2011-09-11 12:45:00,0.42,14212.0,United Kingdom,50.4
541566,22345,PARTY PIZZA DISH BLUE POLKADOT,24,2011-01-19 11:50:00,0.21,17722.0,United Kingdom,5.04
576589,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-11-15 14:29:00,2.1,17659.0,United Kingdom,12.6
560601,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-07-19 17:17:00,1.65,16764.0,United Kingdom,1.65
579131,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-28 12:33:00,2.08,12839.0,United Kingdom,20.8
562427,84984B,RED PEONY CUSHION COVER ,2,2011-08-04 17:19:00,4.65,17267.0,United Kingdom,9.3
580819,21365,MIRRORED WALL ART STARS,12,2011-12-06 11:30:00,0.75,15318.0,United Kingdom,9.0
568143,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-09-25 11:28:00,0.83,13266.0,United Kingdom,9.96
561511,22470,HEART OF WICKER LARGE,12,2011-07-27 15:02:00,2.95,15624.0,United Kingdom,35.400000000000006
546913,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,2011-03-17 20:18:00,4.95,15861.0,United Kingdom,9.9
577755,21912,VINTAGE SNAKES & LADDERS,4,2011-11-21 14:49:00,3.75,17010.0,United Kingdom,15.0
581433,22509,SEWING BOX RETROSPOT DESIGN ,4,2011-12-08 15:54:00,3.95,14911.0,EIRE,15.8
575318,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24,2011-11-09 13:17:00,0.39,14921.0,United Kingdom,9.36
544160,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2011-02-16 12:49:00,2.1,16494.0,United Kingdom,6.300000000000001
562046,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-08-02 10:34:00,1.25,12378.0,Switzerland,15.0
542862,20662,FIRST CLASS HOLIDAY PURSE ,1,2011-02-01 11:51:00,2.95,14606.0,United Kingdom,2.95
545067,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-27 14:49:00,2.95,17894.0,United Kingdom,8.850000000000001
568519,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-27 12:57:00,2.49,16607.0,United Kingdom,14.94
557484,21175,GIN + TONIC DIET METAL SIGN,5,2011-06-20 14:36:00,2.55,14796.0,United Kingdom,12.75
